payment_id,student_id,amount,payment_date,payment_method
18210,10005,396.64,2017-02-17,PayPal
18211,12206,813.47,2022-11-02,Credit Card
18212,2378,853.85,2013-12-13,PayPal
18213,16149,508.67,2022-06-18,PayPal
18214,15954,132.73,2011-02-25,PayPal
18215,1382,286.56,2012-05-24,Bank Transfer
18216,11765,591.56,2010-09-19,Cash
18217,301,427.78,2019-03-20,Credit Card
18218,12554,823.35,2016-08-23,Cash
18219,5939,844.88,2014-01-18,Bank Transfer
18220,10084,432.06,2024-12-06,Credit Card
18221,6291,181.32,2009-03-05,Credit Card
18222,12784,795.48,2021-07-27,PayPal
18223,12156,546.46,2017-06-01,Cash
18224,3558,481.9,2010-12-25,Credit Card
18225,4689,238.6,2014-05-22,Credit Card
18226,843,687.82,2018-02-26,Bank Transfer
18227,8037,446.47,2013-08-31,Bank Transfer
18228,14355,626.11,2018-10-09,Bank Transfer
18229,16610,505.92,2024-12-05,Cash
18230,4451,882.67,2020-07-30,PayPal
18231,6489,573.12,2025-06-22,Credit Card
18232,4144,886.62,2018-07-08,Bank Transfer
18233,8167,642.88,2019-06-23,Bank Transfer
18234,2181,111.32,2013-12-16,Bank Transfer
18235,3580,647.88,2022-06-26,Cash
18236,8712,289.73,2024-01-09,PayPal
18237,11237,376.7,2022-06-28,Bank Transfer
18238,9045,109.48,2009-02-25,Bank Transfer
18239,10198,396.48,2014-07-15,PayPal
18240,5345,508.17,2009-11-23,Credit Card
18241,9995,265.17,2015-01-30,PayPal
18242,1149,252.96,2016-06-11,Bank Transfer
18243,6858,217.66,2011-04-11,Credit Card
18244,9887,566.38,2020-03-16,Bank Transfer
18245,9766,779.37,2020-03-10,Credit Card
18246,451,264.68,2011-03-21,Bank Transfer
18247,14463,546.46,2017-05-12,PayPal
18248,1918,118.1,2011-08-05,Bank Transfer
18249,5480,863.09,2009-08-15,PayPal
18250,15888,256.17,2021-01-10,Bank Transfer
18251,5766,741.83,2016-08-16,Bank Transfer
18252,5160,435.43,2022-03-13,Bank Transfer
18253,11559,765.34,2022-03-11,Cash
18254,15408,674.97,2014-03-05,PayPal
18255,32,654.67,2009-09-04,Cash
18256,11129,430.0,2014-08-08,Credit Card
18257,16780,284.4,2020-02-21,Cash
18258,13464,265.73,2024-06-15,Credit Card
18259,5556,299.48,2018-01-22,Cash
18260,5337,781.23,2011-06-04,Credit Card
18261,16194,258.03,2009-06-05,PayPal
18262,9857,704.55,2018-09-24,Bank Transfer
18263,11531,514.06,2012-05-24,Credit Card
18264,2004,278.08,2012-08-02,Cash
18265,11759,556.16,2025-06-13,Bank Transfer
18266,3645,596.96,2024-05-25,Bank Transfer
18267,5751,117.61,2009-03-20,Bank Transfer
18268,6325,265.51,2015-06-28,Credit Card
18269,1834,258.39,2023-02-19,PayPal
18270,8461,428.66,2013-10-26,Bank Transfer
18271,13870,118.1,2011-08-05,Cash
18272,5924,559.16,2019-07-22,Credit Card
18273,7739,396.48,2014-06-25,Bank Transfer
18274,1761,552.81,2011-12-17,Cash
18275,7030,508.17,2009-11-22,PayPal
18276,1660,745.67,2023-02-09,Bank Transfer
18277,8667,378.46,2021-09-30,Credit Card
18278,17333,577.05,2025-02-13,PayPal
18279,17289,171.46,2019-08-09,PayPal
18280,10481,126.43,2014-12-16,Credit Card
18281,1127,171.46,2019-08-12,Cash
18282,8285,807.53,2012-10-31,Cash
18283,11050,147.41,2014-11-03,PayPal
18284,2276,122.28,2009-06-24,Bank Transfer
18285,5660,255.83,2025-05-29,PayPal
18286,14839,765.23,2008-05-20,Cash
18287,7265,507.5,2020-12-16,Bank Transfer
18288,13079,488.29,2013-12-08,PayPal
18289,9898,845.46,2020-11-11,Credit Card
18290,6187,403.56,2023-09-25,Bank Transfer
18291,656,786.88,2023-09-13,PayPal
18292,15650,108.92,2022-11-07,Bank Transfer
18293,9356,714.95,2012-08-23,Cash
18294,16913,568.01,2025-05-27,PayPal
18295,366,739.16,2022-04-10,Credit Card
18296,17307,218.7,2011-06-06,PayPal
18297,2183,864.71,2023-10-25,Cash
18298,7056,150.59,2019-05-30,Credit Card
18299,14105,287.89,2025-04-17,Cash
18300,15373,262.78,2010-12-19,Bank Transfer
18301,8653,396.39,2020-09-02,Credit Card
18302,8666,699.34,2020-02-19,Credit Card
18303,8451,130.33,2021-02-27,Bank Transfer
18304,8071,761.15,2024-12-15,Credit Card
18305,11045,563.89,2020-03-02,Credit Card
18306,15714,359.65,2020-04-01,PayPal
18307,1000,768.28,2009-07-29,PayPal
18308,14242,234.32,2013-06-17,Bank Transfer
18309,12118,551.1,2021-04-02,Bank Transfer
18310,16368,508.57,2019-12-10,Bank Transfer
18311,13887,256.57,2010-12-15,PayPal
18312,4923,321.1,2016-11-07,Credit Card
18313,17428,765.06,2015-06-05,PayPal
18314,11103,173.38,2022-12-30,Credit Card
18315,9179,259.42,2014-04-22,Bank Transfer
18316,12574,179.52,2025-05-13,Bank Transfer
18317,4678,114.57,2013-11-18,Bank Transfer
18318,13011,553.95,2022-02-22,Bank Transfer
18319,7358,243.0,2022-04-10,PayPal
18320,1719,791.5,2025-08-05,Cash
18321,1324,253.65,2009-08-16,Bank Transfer
18322,7998,108.79,2012-11-02,PayPal
18323,5628,409.41,2021-02-19,PayPal
18324,4614,606.7,2009-12-02,Bank Transfer
18325,1035,626.11,2018-10-13,Cash
18326,5024,623.4,2008-08-04,Credit Card
18327,16857,810.67,2011-04-30,Cash
18328,2808,188.04,2018-12-25,Bank Transfer
18329,1665,135.76,2010-10-26,Credit Card
18330,2912,297.22,2016-01-16,Bank Transfer
18331,1117,513.77,2020-07-13,Credit Card
18332,17295,112.21,2025-01-21,Cash
18333,2089,471.27,2016-01-05,PayPal
18334,6900,208.08,2019-07-25,Cash
18335,9358,272.84,2009-04-14,Credit Card
18336,5789,551.1,2021-03-21,Credit Card
18337,12196,673.05,2013-06-17,Bank Transfer
18338,15147,428.66,2013-11-03,Bank Transfer
18339,4822,491.61,2010-04-07,Cash
18340,1569,149.74,2016-01-27,Bank Transfer
18341,4936,258.51,2009-07-22,Credit Card
18342,10692,257.16,2019-01-16,PayPal
18343,12883,265.51,2015-07-21,PayPal
18344,3571,836.56,2018-06-26,PayPal
18345,16698,147.59,2009-07-20,Credit Card
18346,16441,816.71,2013-12-03,Credit Card
18347,3932,401.0,2021-01-07,Cash
18348,6021,130.33,2021-02-21,Credit Card
18349,14434,148.88,2013-10-18,Bank Transfer
18350,17501,584.99,2012-01-16,Bank Transfer
18351,3915,787.5,2013-06-14,Credit Card
18352,4690,884.45,2010-09-14,Cash
18353,10174,112.37,2020-01-12,Cash
18354,3642,103.99,2010-11-04,Credit Card
18355,4481,895.05,2019-01-21,PayPal
18356,12160,816.71,2013-12-29,Cash
18357,9071,179.68,2016-12-17,PayPal
18358,15512,684.88,2022-09-16,Cash
18359,11572,173.38,2022-12-30,Credit Card
18360,13026,691.47,2008-05-12,Bank Transfer
18361,12002,843.37,2021-03-13,PayPal
18362,1690,480.38,2022-12-28,Cash
18363,10435,160.65,2020-12-18,PayPal
18364,3030,400.93,2009-09-15,Bank Transfer
18365,7622,543.09,2017-10-21,Cash
18366,16161,207.05,2025-06-13,Bank Transfer
18367,1837,428.66,2013-11-11,Cash
18368,1910,848.24,2022-04-22,Credit Card
18369,6181,287.33,2019-06-24,Bank Transfer
18370,7736,576.23,2022-08-30,Credit Card
18371,4524,434.62,2010-07-12,Credit Card
18372,15721,226.46,2019-02-14,Bank Transfer
18373,9024,227.26,2025-05-19,Credit Card
18374,3901,823.67,2024-03-10,Credit Card
18375,8619,546.46,2017-06-05,Credit Card
18376,14330,791.5,2025-08-02,Bank Transfer
18377,9004,156.08,2012-08-07,Cash
18378,10139,213.16,2015-11-07,Credit Card
18379,2395,222.71,2019-10-13,PayPal
18380,5827,258.39,2023-02-25,Bank Transfer
18381,4692,238.6,2014-05-26,PayPal
18382,6948,133.14,2017-12-14,Credit Card
18383,5946,466.12,2011-09-19,Cash
18384,4974,366.65,2009-04-07,PayPal
18385,850,735.83,2022-03-17,PayPal
18386,11814,631.44,2019-06-16,PayPal
18387,1450,610.82,2023-07-08,Credit Card
18388,13332,713.93,2014-04-28,Credit Card
18389,3784,176.36,2025-10-07,Cash
18390,3970,853.85,2013-12-19,PayPal
18391,15060,401.02,2023-11-10,Cash
18392,15778,167.32,2018-02-15,Cash
18393,1563,198.46,2025-05-15,Bank Transfer
18394,10135,817.03,2010-03-03,Bank Transfer
18395,4377,135.76,2010-10-20,Cash
18396,8010,821.25,2009-05-28,Bank Transfer
18397,6942,623.4,2008-08-08,PayPal
18398,7436,767.26,2024-08-15,Bank Transfer
18399,571,492.74,2020-10-29,Credit Card
18400,5769,623.4,2008-08-02,Credit Card
18401,13011,212.57,2021-07-27,PayPal
18402,2744,205.31,2019-07-29,Bank Transfer
18403,13328,813.47,2022-10-30,Credit Card
18404,3960,750.01,2010-07-04,Cash
18405,2523,361.87,2008-07-18,Credit Card
18406,5771,727.62,2020-03-08,Cash
18407,9110,883.16,2008-11-12,Cash
18408,13226,130.33,2021-02-25,PayPal
18409,2238,113.05,2024-01-25,Cash
18410,10885,744.63,2011-02-15,Bank Transfer
18411,14678,458.65,2022-12-30,Credit Card
18412,5379,851.44,2013-04-07,Cash
18413,1638,629.7,2012-05-28,PayPal
18414,2478,587.23,2009-09-29,Cash
18415,5872,642.88,2019-06-28,Cash
18416,5147,218.02,2022-08-03,Bank Transfer
18417,16978,251.77,2019-09-20,Credit Card
18418,11691,399.28,2008-11-24,Cash
18419,13573,150.4,2010-08-20,Credit Card
18420,6370,745.11,2020-11-24,Credit Card
18421,3113,370.64,2013-05-12,PayPal
18422,4972,472.1,2019-02-08,PayPal
18423,196,133.49,2024-10-30,Bank Transfer
18424,11057,643.95,2016-08-09,Credit Card
18425,252,688.03,2021-11-19,PayPal
18426,7893,167.32,2018-02-22,Cash
18427,7015,610.82,2023-07-01,Cash
18428,11037,264.68,2011-04-03,PayPal
18429,7722,105.51,2008-10-28,PayPal
18430,15614,388.24,2019-04-22,Cash
18431,11282,728.42,2013-09-27,Credit Card
18432,11104,200.83,2023-11-04,Credit Card
18433,12512,851.9,2019-12-05,PayPal
18434,51,810.67,2011-04-19,PayPal
18435,9565,147.41,2014-11-22,Cash
18436,9725,826.78,2018-11-12,Cash
18437,6374,177.15,2009-12-18,Bank Transfer
18438,11183,363.54,2023-06-20,Bank Transfer
18439,11731,610.82,2023-07-14,Bank Transfer
18440,11907,200.51,2010-07-06,PayPal
18441,11563,303.5,2024-05-24,Cash
18442,3733,491.61,2010-03-18,PayPal
18443,6577,167.32,2018-02-12,Bank Transfer
18444,16992,760.34,2009-06-29,PayPal
18445,17220,489.8,2016-04-03,PayPal
18446,7511,400.32,2015-10-03,PayPal
18447,15106,629.7,2014-08-16,Bank Transfer
18448,13127,624.87,2015-10-14,PayPal
18449,12385,570.91,2015-06-27,PayPal
18450,11382,853.85,2013-12-12,Bank Transfer
18451,11725,359.65,2020-04-04,PayPal
18452,3652,654.67,2009-09-04,PayPal
18453,5229,406.5,2025-03-21,Cash
18454,290,191.05,2013-07-13,PayPal
18455,14938,688.03,2021-11-24,Cash
18456,13053,218.7,2011-06-12,Cash
18457,5340,842.75,2016-08-26,Cash
18458,7492,664.02,2011-03-07,PayPal
18459,6857,668.34,2019-05-26,PayPal
18460,17352,139.85,2017-09-14,Cash
18461,3234,112.9,2024-11-07,Credit Card
18462,14562,432.06,2024-12-13,Cash
18463,8715,533.77,2009-10-13,Bank Transfer
18464,14167,236.38,2021-06-11,Bank Transfer
18465,16167,543.86,2010-02-17,PayPal
18466,7218,796.64,2014-10-07,Bank Transfer
18467,1059,140.14,2015-01-01,Bank Transfer
18468,6054,706.91,2014-03-07,PayPal
18469,17365,170.94,2013-09-14,Bank Transfer
18470,13309,746.34,2010-04-02,PayPal
18471,8059,704.55,2018-09-19,Cash
18472,2374,387.42,2025-07-11,Cash
18473,9044,411.1,2020-10-08,Cash
18474,17003,339.82,2010-08-15,Bank Transfer
18475,17182,399.28,2008-12-13,PayPal
18476,10565,518.28,2010-02-24,Bank Transfer
18477,10275,484.34,2020-02-25,Bank Transfer
18478,10000,208.08,2019-07-31,PayPal
18479,1485,228.45,2020-04-16,PayPal
18480,14116,640.96,2019-03-07,Cash
18481,9504,346.89,2019-09-10,Credit Card
18482,13231,816.2,2018-05-29,Cash
18483,16804,608.69,2018-07-27,Bank Transfer
18484,6415,211.32,2025-08-27,Cash
18485,674,844.45,2011-05-17,Cash
18486,14333,867.65,2018-10-19,Bank Transfer
18487,14265,684.88,2022-10-01,Credit Card
18488,13303,131.87,2017-08-03,PayPal
18489,14270,759.54,2010-07-07,PayPal
18490,16518,184.3,2018-02-15,Credit Card
18491,12805,638.2,2025-06-03,Credit Card
18492,2726,881.07,2021-10-29,Cash
18493,5715,811.29,2019-02-20,Cash
18494,604,189.05,2023-10-18,Bank Transfer
18495,17056,417.45,2011-06-29,Cash
18496,10425,868.12,2009-06-07,PayPal
18497,9818,777.57,2023-05-15,Credit Card
18498,6146,546.46,2017-05-20,Bank Transfer
18499,2173,247.79,2024-07-03,Bank Transfer
18500,13137,411.1,2020-09-25,Cash
18501,13118,171.64,2022-12-09,PayPal
18502,2895,147.07,2008-10-04,Bank Transfer
18503,6482,573.13,2008-07-15,Cash
18504,10738,437.05,2015-12-17,Cash
18505,9434,884.45,2010-09-18,Credit Card
18506,14033,746.34,2010-03-06,Cash
18507,16019,784.58,2016-08-12,PayPal
18508,6480,374.69,2023-02-21,Cash
18509,3048,789.85,2020-08-17,Bank Transfer
18510,6848,538.38,2010-07-26,Cash
18511,4757,115.81,2023-11-18,Credit Card
18512,3841,842.0,2011-07-17,Bank Transfer
18513,1460,570.72,2021-12-06,Credit Card
18514,12296,839.33,2016-08-15,Bank Transfer
18515,11008,526.5,2018-07-21,Cash
18516,12128,423.38,2013-09-03,Bank Transfer
18517,15305,113.99,2018-06-26,Credit Card
18518,17422,895.05,2019-01-26,PayPal
18519,14752,842.0,2011-07-24,PayPal
18520,17523,770.57,2010-08-09,Bank Transfer
18521,11462,401.26,2022-12-28,Cash
18522,2953,140.78,2015-03-07,PayPal
18523,10655,114.57,2013-11-03,PayPal
18524,11650,260.52,2015-04-05,Cash
18525,11676,331.1,2025-05-08,PayPal
18526,1879,761.15,2024-12-16,PayPal
18527,15224,321.1,2016-11-10,Bank Transfer
18528,5121,587.23,2009-09-12,Credit Card
18529,6994,172.62,2014-01-26,Bank Transfer
18530,13447,535.73,2017-08-27,Credit Card
18531,12444,339.82,2010-07-29,Credit Card
18532,7001,346.21,2022-07-02,PayPal
18533,3606,228.89,2016-11-02,Cash
18534,2732,643.44,2010-05-16,Bank Transfer
18535,17540,136.55,2008-12-24,Credit Card
18536,6738,544.09,2020-11-12,PayPal
18537,16573,503.3,2019-03-06,PayPal
18538,15524,309.34,2019-07-29,Bank Transfer
18539,9815,821.25,2009-05-30,Bank Transfer
18540,1610,163.32,2025-06-06,Bank Transfer
18541,6369,843.37,2021-03-24,Cash
18542,11367,435.43,2022-03-11,Credit Card
18543,10924,608.69,2018-07-29,Credit Card
18544,2302,547.42,2018-12-29,Bank Transfer
18545,4844,661.98,2009-06-13,Bank Transfer
18546,10174,569.77,2023-09-30,Credit Card
18547,6873,834.93,2022-07-19,Credit Card
18548,5209,652.04,2012-09-22,Bank Transfer
18549,15146,638.2,2025-06-06,Bank Transfer
18550,11513,829.36,2022-01-29,Credit Card
18551,17515,853.85,2013-12-19,PayPal
18552,897,196.07,2024-05-11,PayPal
18553,13674,171.64,2022-12-22,Bank Transfer
18554,15158,469.71,2017-04-03,Cash
18555,9332,218.02,2022-08-20,Credit Card
18556,16938,510.61,2015-03-31,PayPal
18557,721,256.57,2010-11-19,Cash
18558,4216,787.05,2020-08-26,Bank Transfer
18559,7438,544.09,2020-11-12,PayPal
18560,14285,631.44,2019-05-30,PayPal
18561,14594,803.0,2024-10-18,Bank Transfer
18562,8813,749.67,2022-06-24,Bank Transfer
18563,7824,389.85,2025-09-09,Bank Transfer
18564,2426,692.81,2025-07-04,Bank Transfer
18565,13492,238.6,2014-05-10,PayPal
18566,3521,116.33,2021-06-10,Cash
18567,7510,511.71,2011-05-07,Bank Transfer
18568,7181,577.05,2025-03-07,PayPal
18569,5988,573.12,2025-06-16,Cash
18570,15629,430.0,2014-08-13,PayPal
18571,1753,232.16,2013-04-22,PayPal
18572,5232,881.42,2018-01-18,Cash
18573,10544,651.62,2017-12-14,Credit Card
18574,16571,518.28,2010-03-02,Bank Transfer
18575,12903,782.61,2017-05-27,Cash
18576,16443,836.56,2018-07-01,Credit Card
18577,258,880.74,2014-04-17,Cash
18578,5567,638.29,2020-09-09,Credit Card
18579,11663,505.92,2024-12-15,Bank Transfer
18580,11354,123.12,2010-07-19,Credit Card
18581,7982,803.2,2022-09-23,PayPal
18582,9057,179.78,2017-08-26,Credit Card
18583,10968,183.4,2009-02-15,Cash
18584,14321,758.07,2020-08-26,Cash
18585,6015,213.48,2023-08-26,Cash
18586,8160,752.41,2020-11-06,Credit Card
18587,8083,688.03,2021-11-15,Credit Card
18588,13383,270.99,2015-02-25,Bank Transfer
18589,12162,317.08,2025-06-13,Credit Card
18590,11764,805.34,2012-07-29,Credit Card
18591,7126,528.73,2009-09-15,PayPal
18592,5872,839.39,2009-08-19,Credit Card
18593,12681,179.89,2021-05-30,Cash
18594,16261,210.17,2025-09-12,Credit Card
18595,11781,406.5,2025-04-09,Cash
18596,5427,831.16,2023-09-15,Credit Card
18597,16813,589.71,2009-03-03,PayPal
18598,8349,267.3,2022-12-12,Bank Transfer
18599,13784,503.3,2019-03-15,PayPal
18600,4386,731.8,2024-11-03,PayPal
18601,11023,347.49,2020-09-21,Cash
18602,15140,538.34,2012-06-23,Credit Card
18603,13398,431.62,2017-12-24,PayPal
18604,8161,624.87,2015-11-06,Credit Card
18605,13326,388.09,2022-02-17,Cash
18606,16376,101.88,2017-12-11,Bank Transfer
18607,7099,661.08,2020-10-29,Bank Transfer
18608,7436,298.07,2015-07-18,PayPal
18609,4651,163.49,2011-09-04,Cash
18610,14114,208.08,2019-07-16,Cash
18611,1530,264.68,2011-03-28,Cash
18612,14978,207.05,2025-06-03,Cash
18613,11109,136.3,2023-07-25,PayPal
18614,14936,569.7,2020-01-31,Credit Card
18615,293,167.32,2018-03-08,Cash
18616,5224,191.47,2020-05-25,Cash
18617,13994,865.0,2021-11-24,PayPal
18618,2919,481.9,2010-12-12,Bank Transfer
18619,3258,298.47,2025-08-23,Cash
18620,13386,117.05,2013-05-04,PayPal
18621,7437,710.96,2016-07-18,Credit Card
18622,7212,174.38,2019-05-05,Cash
18623,11024,727.62,2020-03-15,Cash
18624,15755,248.23,2012-03-20,Bank Transfer
18625,3665,196.11,2019-05-28,Bank Transfer
18626,10768,865.0,2021-11-26,Credit Card
18627,8652,246.03,2013-10-03,PayPal
18628,4391,770.57,2010-08-07,PayPal
18629,13557,851.9,2019-11-17,Credit Card
18630,13083,793.5,2019-07-08,Credit Card
18631,13443,346.21,2022-07-08,PayPal
18632,10954,617.57,2024-07-04,PayPal
18633,8369,845.46,2020-10-27,Cash
18634,6089,891.16,2013-07-09,Credit Card
18635,15877,236.38,2021-06-05,Cash
18636,9092,297.78,2020-02-25,Cash
18637,939,235.63,2009-05-04,Credit Card
18638,6486,829.36,2022-02-20,Cash
18639,1509,140.78,2015-03-08,Bank Transfer
18640,8057,302.27,2020-05-23,Cash
18641,16887,196.75,2024-11-02,PayPal
18642,9754,823.91,2020-05-03,Cash
18643,4312,667.73,2021-06-08,PayPal
18644,3476,826.41,2016-03-08,Bank Transfer
18645,5557,642.4,2018-09-14,PayPal
18646,14249,704.88,2017-06-04,Bank Transfer
18647,12938,165.38,2016-08-08,Credit Card
18648,2559,600.4,2010-06-30,Credit Card
18649,6844,622.47,2023-01-28,Credit Card
18650,9747,608.69,2018-08-07,Cash
18651,14049,786.88,2023-09-14,PayPal
18652,6949,172.2,2009-09-12,Bank Transfer
18653,13521,590.86,2012-11-21,PayPal
18654,8705,610.82,2023-06-25,PayPal
18655,564,284.4,2020-02-07,Bank Transfer
18656,13222,148.88,2013-10-10,Bank Transfer
18657,10779,320.0,2024-07-15,Credit Card
18658,10976,806.09,2016-10-11,PayPal
18659,13786,179.78,2017-08-27,Cash
18660,750,204.64,2024-03-31,Credit Card
18661,878,471.27,2016-01-21,Cash
18662,11640,219.31,2025-09-22,Credit Card
18663,8458,692.11,2022-11-22,Credit Card
18664,9772,437.05,2015-12-08,Credit Card
18665,13314,471.27,2016-01-19,Credit Card
18666,3709,132.73,2011-02-13,PayPal
18667,2196,396.39,2020-09-08,Bank Transfer
18668,11279,867.65,2018-10-31,Cash
18669,15917,542.67,2010-10-04,Bank Transfer
18670,9057,196.75,2024-11-25,Bank Transfer
18671,8,239.09,2017-07-29,PayPal
18672,12569,466.12,2011-09-20,Bank Transfer
18673,4415,645.43,2017-03-13,Cash
18674,15989,295.24,2011-05-24,Bank Transfer
18675,9324,234.26,2016-07-01,Bank Transfer
18676,6241,316.55,2014-01-19,Cash
18677,6846,575.23,2013-01-17,Credit Card
18678,5635,543.09,2017-10-30,Bank Transfer
18679,9849,672.93,2008-06-11,Cash
18680,9023,745.4,2025-08-14,Cash
18681,3075,765.06,2015-07-01,PayPal
18682,11221,400.32,2015-10-21,Cash
18683,11933,132.93,2023-05-01,PayPal
18684,4014,329.27,2023-06-14,Cash
18685,10233,889.38,2009-09-28,Credit Card
18686,11883,728.74,2017-06-23,Credit Card
18687,15945,249.06,2023-12-07,Bank Transfer
18688,1762,518.73,2024-06-11,PayPal
18689,6866,688.07,2017-10-13,Cash
18690,327,388.09,2022-01-29,Bank Transfer
18691,1512,836.56,2018-07-27,Credit Card
18692,11154,123.12,2010-08-01,Cash
18693,9836,863.28,2017-10-17,Credit Card
18694,13273,884.45,2010-09-19,Cash
18695,4109,479.31,2022-04-18,Bank Transfer
18696,16949,562.55,2011-06-25,Cash
18697,6955,238.29,2014-06-13,Cash
18698,12434,839.39,2009-07-26,Credit Card
18699,6545,638.29,2020-09-23,PayPal
18700,943,668.34,2019-05-14,PayPal
18701,11920,824.16,2012-09-27,PayPal
18702,8477,470.59,2017-07-13,Bank Transfer
18703,772,489.8,2016-04-25,Cash
18704,13416,516.96,2015-04-15,Cash
18705,14256,196.55,2021-07-03,Cash
18706,5138,258.51,2009-08-05,Credit Card
18707,13908,765.45,2012-01-24,Credit Card
18708,2832,887.09,2011-11-07,Cash
18709,7174,489.8,2016-04-03,Bank Transfer
18710,6972,189.69,2025-05-25,PayPal
18711,17548,295.69,2012-04-04,PayPal
18712,14827,491.47,2010-06-04,Credit Card
18713,1150,507.5,2020-11-30,Bank Transfer
18714,5232,228.27,2019-03-31,Bank Transfer
18715,55,856.38,2018-12-09,Bank Transfer
18716,10210,570.91,2015-06-13,Cash
18717,8306,864.71,2023-10-19,Bank Transfer
18718,98,114.27,2022-05-23,Bank Transfer
18719,8775,761.15,2025-01-01,PayPal
18720,5710,881.07,2021-11-15,Bank Transfer
18721,1326,765.23,2008-05-27,Bank Transfer
18722,5681,677.53,2025-09-06,Bank Transfer
18723,10222,103.18,2015-04-29,PayPal
18724,15152,814.43,2010-09-03,PayPal
18725,12419,786.88,2023-09-03,Cash
18726,12798,792.52,2012-10-12,Bank Transfer
18727,13952,551.1,2021-03-28,Bank Transfer
18728,13260,584.14,2023-11-21,Credit Card
18729,3927,370.64,2013-04-24,Bank Transfer
18730,10105,111.32,2013-12-13,Credit Card
18731,13781,295.62,2009-10-20,Credit Card
18732,2725,200.51,2008-05-27,Cash
18733,15810,850.71,2008-09-25,Credit Card
18734,1469,300.64,2020-03-22,Cash
18735,1054,872.64,2013-08-16,Cash
18736,8440,388.09,2022-01-18,Credit Card
18737,4542,260.76,2009-07-07,Cash
18738,4202,463.33,2008-12-18,PayPal
18739,7893,757.95,2019-01-23,PayPal
18740,12481,784.21,2017-03-11,Cash
18741,527,589.71,2009-03-09,Credit Card
18742,15415,762.44,2018-09-29,PayPal
18743,13913,562.37,2010-05-30,Cash
18744,13060,522.63,2019-04-29,PayPal
18745,986,252.38,2015-12-08,PayPal
18746,8550,354.62,2024-02-05,Bank Transfer
18747,10463,779.75,2018-08-23,PayPal
18748,15638,191.05,2013-07-26,Credit Card
18749,60,590.86,2012-11-18,Credit Card
18750,1208,335.02,2023-07-30,PayPal
18751,15457,541.73,2017-06-08,Cash
18752,2552,304.98,2020-05-12,Cash
18753,9118,217.25,2012-08-13,PayPal
18754,9279,591.56,2010-09-02,Credit Card
18755,6394,227.26,2025-05-06,Bank Transfer
18756,9850,814.43,2010-09-05,Bank Transfer
18757,12722,482.22,2022-08-29,Credit Card
18758,13875,715.88,2024-03-11,Credit Card
18759,2758,628.31,2014-12-25,Cash
18760,17383,772.93,2025-06-13,Bank Transfer
18761,10494,387.42,2025-07-03,Bank Transfer
18762,9489,794.12,2015-11-16,Credit Card
18763,17243,361.74,2022-04-01,Credit Card
18764,7074,878.76,2022-02-09,PayPal
18765,9983,182.81,2012-07-01,PayPal
18766,2443,765.06,2015-06-01,Bank Transfer
18767,6529,252.38,2015-11-28,Credit Card
18768,15483,283.63,2019-02-18,PayPal
18769,3422,817.53,2025-07-02,PayPal
18770,4780,637.19,2011-02-20,Bank Transfer
18771,14677,424.7,2019-03-31,Credit Card
18772,6997,248.23,2012-04-07,Bank Transfer
18773,14225,295.24,2011-05-27,Credit Card
18774,12895,872.64,2013-09-06,Bank Transfer
18775,8442,541.73,2017-06-13,PayPal
18776,15498,676.65,2024-10-31,PayPal
18777,5410,836.56,2018-07-17,Cash
18778,6537,324.3,2012-09-30,Credit Card
18779,5564,800.47,2008-06-18,PayPal
18780,14851,472.73,2022-08-12,Bank Transfer
18781,543,838.52,2021-05-19,Credit Card
18782,14279,217.02,2013-07-24,Cash
18783,9263,394.55,2015-03-02,Bank Transfer
18784,6697,745.51,2010-02-22,Credit Card
18785,14291,565.7,2022-11-09,Cash
18786,15157,270.62,2010-02-19,Credit Card
18787,2399,238.57,2009-07-11,Bank Transfer
18788,11097,163.49,2011-09-10,Bank Transfer
18789,7215,339.82,2010-07-14,Credit Card
18790,5202,687.82,2018-03-05,Credit Card
18791,2243,207.05,2025-05-30,PayPal
18792,6289,859.12,2016-12-27,Credit Card
18793,12041,568.32,2021-12-03,Cash
18794,15,706.01,2023-07-16,Bank Transfer
18795,16924,759.54,2010-07-08,PayPal
18796,9496,259.1,2016-05-26,Credit Card
18797,16964,217.02,2013-08-02,Bank Transfer
18798,9851,803.2,2022-09-23,PayPal
18799,2435,673.05,2013-07-03,PayPal
18800,7905,584.66,2010-10-18,PayPal
18801,12187,641.07,2025-06-17,PayPal
18802,4100,101.88,2017-11-15,Credit Card
18803,5312,207.29,2014-11-26,Cash
18804,15246,714.95,2012-08-25,Bank Transfer
18805,14271,200.51,2008-06-11,Bank Transfer
18806,2345,402.69,2010-05-30,Cash
18807,6668,108.57,2021-05-02,Bank Transfer
18808,13650,869.74,2012-11-04,Credit Card
18809,16129,786.88,2023-09-17,Bank Transfer
18810,13664,238.29,2014-06-11,Credit Card
18811,13095,160.65,2020-12-15,Bank Transfer
18812,9135,259.42,2014-04-01,Cash
18813,1557,619.48,2023-04-14,Credit Card
18814,1374,503.3,2019-03-03,PayPal
18815,14015,541.73,2017-06-18,PayPal
18816,6359,140.14,2015-01-12,Cash
18817,8193,165.31,2023-09-02,Credit Card
18818,1403,689.48,2025-06-09,Bank Transfer
18819,2297,646.53,2023-09-28,Bank Transfer
18820,7540,179.52,2025-05-18,Bank Transfer
18821,4950,132.41,2019-12-16,Bank Transfer
18822,15236,503.04,2018-06-04,Bank Transfer
18823,13535,651.4,2025-09-14,Cash
