grade_id,student_id,assessment_id,score,passed
16126,15512,628,72.18,True
16127,14265,628,67.08,True
16128,9951,103,98.48,True
16129,13722,103,73.19,True
16130,2762,103,69.67,True
16131,15546,103,55.29,False
16132,4613,103,85.85,True
16133,8854,103,98.22,True
16134,12888,103,64.91,True
16135,5140,103,62.77,True
16136,11233,103,64.97,True
16137,11031,103,87.18,True
16138,11093,103,63.32,True
16139,12093,103,69.81,True
16140,15193,103,70.91,True
16141,14571,103,81.84,True
16142,14225,103,63.32,True
16143,17415,103,79.22,True
16144,17142,103,67.08,True
16145,11669,103,98.94,True
16146,11978,103,97.31,True
16147,17150,103,67.94,True
16148,3336,103,88.45,True
16149,9215,812,89.52,True
16150,13542,812,56.03,False
16151,14006,812,74.68,True
16152,11696,812,76.29,True
16153,6014,812,73.16,True
16154,911,812,58.71,False
16155,2637,812,82.67,True
16156,11196,812,84.13,True
16157,3086,812,68.83,True
16158,11029,812,50.87,False
16159,15222,812,100.0,True
16160,10386,812,54.19,False
16161,15941,812,69.47,True
16162,15747,812,68.11,True
16163,10968,812,71.92,True
16164,6928,812,89.17,True
16165,14333,812,60.57,True
16166,1681,812,77.13,True
16167,4426,812,77.67,True
16168,9499,812,85.77,True
16169,41,812,97.06,True
16170,3296,812,90.7,True
16171,2383,812,59.18,False
16172,10135,812,68.83,True
16173,8189,812,94.86,True
16174,8686,812,83.57,True
16175,13968,41,59.63,False
16176,1044,41,66.52,True
16177,2054,41,83.79,True
16178,7013,41,94.81,True
16179,6612,41,69.43,True
16180,3925,41,89.47,True
16181,7314,41,84.51,True
16182,8791,41,58.86,False
16183,16784,41,91.82,True
16184,12932,41,88.62,True
16185,16050,41,72.09,True
16186,2080,41,73.26,True
16187,17078,41,82.76,True
16188,14556,41,59.59,False
16189,1704,41,70.66,True
16190,15210,459,68.99,True
16191,16451,459,95.95,True
16192,2559,459,85.28,True
16193,15068,459,77.96,True
16194,1086,459,67.98,True
16195,13699,459,84.05,True
16196,9010,459,69.36,True
16197,17270,459,89.27,True
16198,8501,459,83.7,True
16199,11696,459,73.99,True
16200,8155,459,85.42,True
16201,2365,459,61.58,True
16202,6964,459,82.16,True
16203,10673,459,62.56,True
16204,5830,459,81.36,True
16205,9099,459,100.0,True
16206,1322,821,85.99,True
16207,15271,821,98.32,True
16208,16838,821,49.53,False
16209,7334,821,47.01,False
16210,8632,821,66.54,True
16211,7427,821,87.29,True
16212,16041,821,77.21,True
16213,6643,821,57.88,False
16214,335,821,85.25,True
16215,11389,821,80.31,True
16216,7676,821,75.16,True
16217,4645,821,68.18,True
16218,6923,821,96.71,True
16219,12241,821,98.7,True
16220,13059,821,73.88,True
16221,6238,821,96.61,True
16222,3459,821,52.9,False
16223,3957,821,76.72,True
16224,7910,821,65.93,True
16225,5232,821,90.81,True
16226,14137,241,67.38,True
16227,9075,241,82.1,True
16228,16381,241,83.34,True
16229,16819,241,72.92,True
16230,6828,241,95.81,True
16231,1712,241,69.12,True
16232,14403,241,84.21,True
16233,12792,241,75.47,True
16234,2238,241,87.84,True
16235,475,241,71.36,True
16236,14370,241,86.62,True
16237,956,241,65.67,True
16238,3569,241,82.17,True
16239,4690,241,67.73,True
16240,9434,241,69.2,True
16241,13273,241,80.82,True
16242,11970,241,62.99,True
16243,15417,241,97.78,True
16244,17547,241,76.33,True
16245,989,285,64.64,True
16246,11788,285,73.4,True
16247,6214,285,59.94,False
16248,11889,285,78.98,True
16249,16630,285,71.07,True
16250,7574,285,85.87,True
16251,16387,285,73.2,True
16252,13087,285,71.02,True
16253,7095,285,96.86,True
16254,14987,285,66.89,True
16255,5183,285,100.0,True
16256,10545,285,68.98,True
16257,14,285,100.0,True
16258,15004,285,83.89,True
16259,13196,285,84.53,True
16260,7139,285,80.28,True
16261,2300,285,78.46,True
16262,15078,285,85.58,True
16263,3893,285,63.77,True
16264,13004,285,84.12,True
16265,9071,285,99.98,True
16266,7604,285,72.73,True
16267,14237,738,79.47,True
16268,12297,738,88.59,True
16269,9227,738,74.79,True
16270,11844,738,77.65,True
16271,5010,738,76.74,True
16272,10333,738,91.96,True
16273,13677,738,66.1,True
16274,1426,738,71.37,True
16275,9455,738,91.48,True
16276,7950,738,73.78,True
16277,17289,738,87.52,True
16278,16496,738,99.49,True
16279,14904,738,100.0,True
16280,7306,738,69.14,True
16281,7656,738,96.36,True
16282,6343,668,80.13,True
16283,2101,668,76.66,True
16284,15127,668,76.0,True
16285,9757,668,85.6,True
16286,4912,668,75.17,True
16287,16759,668,89.83,True
16288,13576,668,98.28,True
16289,4840,668,66.58,True
16290,3554,668,83.1,True
16291,73,458,63.78,True
16292,613,458,75.66,True
16293,13052,458,74.94,True
16294,11478,458,81.75,True
16295,13864,458,65.62,True
16296,1646,458,62.55,True
16297,15849,458,73.1,True
16298,14788,458,84.03,True
16299,5266,458,76.28,True
16300,5198,458,74.79,True
16301,14580,458,62.76,True
16302,12162,458,68.79,True
16303,16915,458,76.01,True
16304,1335,458,100.0,True
16305,2714,458,71.55,True
16306,1143,458,71.32,True
16307,14993,458,85.58,True
16308,3869,458,91.85,True
16309,14088,578,72.34,True
16310,13595,578,78.67,True
16311,5076,578,86.16,True
16312,7688,578,77.14,True
16313,2296,578,75.26,True
16314,11793,578,77.17,True
16315,16307,578,60.76,True
16316,4448,578,63.48,True
16317,3375,578,92.75,True
16318,14713,578,78.86,True
16319,973,578,95.38,True
16320,12227,578,63.13,True
16321,7834,578,75.07,True
16322,10920,578,83.43,True
16323,15360,578,68.32,True
16324,13149,578,83.98,True
16325,16325,578,72.9,True
16326,10544,578,63.87,True
16327,8385,578,76.65,True
16328,2345,578,80.11,True
16329,7240,509,63.53,True
16330,3634,509,58.84,False
16331,1293,509,73.6,True
16332,13983,509,87.03,True
16333,15222,509,75.78,True
16334,13875,509,89.78,True
16335,16543,509,87.36,True
16336,10539,509,76.49,True
16337,2346,509,87.19,True
16338,5203,509,72.89,True
16339,8459,509,77.83,True
16340,4751,509,79.19,True
16341,3284,509,64.01,True
16342,1853,509,78.84,True
16343,11663,509,91.06,True
16344,1714,509,72.04,True
16345,3448,509,77.63,True
16346,1647,509,81.33,True
16347,7848,509,90.27,True
16348,16764,142,77.15,True
16349,7942,142,70.88,True
16350,11365,142,60.54,True
16351,9098,142,80.57,True
16352,5104,142,58.04,False
16353,12754,142,89.31,True
16354,254,142,68.12,True
16355,2369,142,70.81,True
16356,3593,142,84.73,True
16357,13423,142,54.68,False
16358,3124,142,59.05,False
16359,15043,142,73.69,True
16360,7720,142,77.88,True
16361,7395,142,65.57,True
16362,13963,142,77.49,True
16363,13793,142,94.23,True
16364,5397,142,75.38,True
16365,16846,142,78.43,True
16366,7320,142,79.24,True
16367,9473,142,74.25,True
16368,12164,142,78.58,True
16369,12890,142,74.38,True
16370,12144,142,63.83,True
16371,6147,142,78.72,True
16372,14156,142,71.04,True
16373,3908,142,81.0,True
16374,6694,29,87.77,True
16375,4177,29,79.45,True
16376,12382,29,75.32,True
16377,6795,29,78.58,True
16378,2719,29,79.3,True
16379,7384,29,80.45,True
16380,7746,29,77.78,True
16381,2604,29,67.47,True
16382,10951,29,83.85,True
16383,11674,29,81.92,True
16384,8583,29,94.52,True
16385,6593,29,77.82,True
16386,2755,29,97.91,True
16387,15698,29,100.0,True
16388,4597,29,58.69,False
16389,4391,29,69.32,True
16390,6234,29,83.74,True
16391,10174,29,91.78,True
16392,2381,29,84.04,True
16393,13043,712,61.04,True
16394,7317,712,80.07,True
16395,1406,712,78.99,True
16396,6946,712,69.92,True
16397,7728,712,81.52,True
16398,12765,712,67.61,True
16399,15415,712,75.85,True
16400,7843,712,70.0,True
16401,2040,712,86.66,True
16402,8929,712,65.5,True
16403,3667,712,86.54,True
16404,13870,712,71.64,True
16405,3787,712,98.24,True
16406,5233,712,78.89,True
16407,5816,712,79.72,True
16408,12388,712,85.71,True
16409,16565,712,72.6,True
16410,8954,712,87.57,True
16411,17387,712,83.76,True
16412,16246,712,72.76,True
16413,770,712,96.89,True
16414,12761,418,68.14,True
16415,11105,418,86.58,True
16416,375,418,94.18,True
16417,8805,418,80.65,True
16418,17558,418,87.61,True
16419,11539,418,100.0,True
16420,11031,418,57.51,False
16421,8318,418,89.42,True
16422,146,418,71.26,True
16423,19,418,65.69,True
16424,12159,418,81.73,True
16425,9750,418,100.0,True
16426,11140,418,89.34,True
16427,9815,418,80.34,True
16428,3263,418,69.07,True
16429,11175,418,82.27,True
16430,17236,418,57.23,False
16431,13222,418,76.36,True
16432,9054,418,86.0,True
16433,4734,418,69.42,True
16434,7441,418,67.55,True
16435,12456,418,76.99,True
16436,613,473,86.82,True
16437,13806,473,100.0,True
16438,6395,473,97.15,True
16439,3062,473,62.83,True
16440,13078,473,65.59,True
16441,14139,473,79.46,True
16442,13979,473,71.0,True
16443,7183,473,85.52,True
16444,13233,473,75.87,True
16445,15905,473,86.37,True
16446,7523,473,57.49,False
16447,6860,473,100.0,True
16448,16664,473,54.55,False
16449,15104,473,52.72,False
16450,6983,473,65.55,True
16451,9966,473,80.57,True
16452,15520,473,78.07,True
16453,14050,473,71.68,True
16454,16526,473,78.63,True
16455,16887,473,87.42,True
16456,16914,473,95.99,True
16457,14239,473,80.23,True
16458,8477,473,74.24,True
16459,8198,473,61.41,True
16460,12848,473,84.8,True
16461,8276,473,52.42,False
16462,5893,473,78.69,True
16463,3804,877,88.27,True
16464,1377,877,77.83,True
16465,7977,877,81.49,True
16466,3244,877,92.1,True
16467,1585,877,76.74,True
16468,8144,877,53.9,False
16469,3751,877,59.84,False
16470,6556,877,53.47,False
16471,5149,877,68.34,True
16472,3065,877,70.98,True
16473,14068,877,75.08,True
16474,12571,877,62.75,True
16475,9682,877,61.52,True
16476,13215,877,92.52,True
16477,9720,877,67.61,True
16478,7810,877,54.6,False
16479,11297,877,60.17,True
16480,1478,877,97.31,True
16481,1317,890,76.79,True
16482,12353,890,79.82,True
16483,13943,890,78.54,True
16484,3610,890,89.74,True
16485,14171,890,75.2,True
16486,9046,890,63.1,True
16487,9218,890,75.0,True
16488,5381,890,71.31,True
16489,8309,890,70.42,True
16490,9213,890,79.82,True
16491,11527,890,58.3,False
16492,4949,890,63.13,True
16493,11461,890,79.95,True
16494,3735,890,84.5,True
16495,13214,890,64.24,True
16496,341,890,73.49,True
16497,7126,890,87.04,True
16498,10834,890,90.67,True
16499,15664,890,100.0,True
16500,5583,890,68.27,True
16501,12187,890,79.88,True
16502,1390,890,57.08,False
16503,7335,890,79.15,True
16504,6744,659,82.53,True
16505,594,659,85.84,True
16506,12840,659,84.26,True
16507,9256,659,88.43,True
16508,3827,659,70.16,True
16509,2459,659,70.22,True
16510,14018,659,62.71,True
16511,12162,659,60.29,True
16512,5379,659,68.14,True
16513,12839,659,73.32,True
16514,16120,659,70.05,True
16515,10952,659,72.49,True
16516,7333,659,93.73,True
16517,5634,659,77.81,True
16518,1594,659,65.76,True
16519,11400,659,87.83,True
16520,14286,659,68.28,True
16521,11621,659,81.75,True
16522,7648,659,71.73,True
16523,9078,659,66.48,True
16524,5983,659,95.66,True
16525,6648,659,66.77,True
16526,477,659,85.41,True
16527,16530,659,83.51,True
16528,16177,659,67.73,True
16529,16165,659,79.1,True
16530,7529,659,59.3,False
16531,1153,659,59.48,False
16532,5325,873,82.29,True
16533,13686,873,87.3,True
16534,9842,873,91.47,True
16535,2116,873,76.35,True
16536,7257,873,64.43,True
16537,11689,873,86.54,True
16538,14590,873,65.87,True
16539,15933,873,64.18,True
16540,5337,873,78.7,True
16541,16056,873,85.47,True
16542,9875,873,82.95,True
16543,16834,873,93.17,True
16544,6655,873,52.77,False
16545,10978,873,70.97,True
16546,16135,873,82.9,True
16547,17033,873,81.58,True
16548,7726,873,84.26,True
16549,3153,873,83.5,True
16550,13722,873,84.9,True
16551,14329,706,73.87,True
16552,2833,706,78.46,True
16553,13316,706,50.65,False
16554,11520,706,52.88,False
16555,2212,706,85.94,True
16556,5833,706,80.35,True
16557,11504,706,79.04,True
16558,16370,706,86.37,True
16559,1386,706,93.49,True
16560,15796,706,71.13,True
16561,3217,706,90.25,True
16562,2416,706,78.35,True
16563,1636,706,62.16,True
16564,15789,706,96.7,True
16565,13322,706,59.8,False
16566,241,706,69.87,True
16567,4285,706,64.15,True
16568,8458,706,72.88,True
16569,6776,706,65.54,True
16570,3558,706,99.6,True
16571,12006,706,84.26,True
16572,12856,706,75.16,True
16573,80,706,88.19,True
16574,15068,706,63.01,True
16575,12179,706,89.59,True
16576,5569,709,70.48,True
16577,16927,709,76.06,True
16578,12858,709,70.11,True
16579,9882,709,74.46,True
16580,13998,709,78.69,True
16581,8678,709,65.52,True
16582,14260,709,72.37,True
16583,5631,709,97.6,True
16584,8699,709,100.0,True
16585,3517,709,85.75,True
16586,9047,709,81.78,True
16587,9592,709,72.16,True
16588,3970,709,84.42,True
16589,10074,709,79.75,True
16590,5217,709,94.13,True
16591,11357,709,96.25,True
16592,17549,709,88.42,True
16593,8242,709,66.49,True
16594,13836,709,80.97,True
16595,9520,709,85.6,True
16596,14818,709,76.01,True
16597,16524,709,64.15,True
16598,8036,709,68.33,True
16599,14780,709,67.17,True
16600,1326,709,91.56,True
16601,14875,709,99.57,True
16602,2038,829,90.04,True
16603,15344,829,81.52,True
16604,13988,829,73.76,True
16605,13487,829,58.81,False
16606,8440,829,85.33,True
16607,10119,829,100.0,True
16608,8240,829,83.45,True
16609,17455,829,87.67,True
16610,2625,829,79.94,True
16611,3224,829,73.11,True
16612,3550,829,87.5,True
16613,10761,829,63.16,True
16614,7042,829,58.72,False
16615,2878,829,73.25,True
16616,879,829,97.27,True
16617,4906,829,69.3,True
16618,12938,829,86.37,True
16619,1100,526,91.74,True
16620,2449,526,87.76,True
16621,14721,526,75.37,True
16622,15230,526,86.72,True
16623,16202,526,79.99,True
16624,5444,526,89.68,True
16625,15291,526,69.18,True
16626,11486,526,70.96,True
16627,4055,526,75.0,True
16628,6453,526,98.65,True
16629,9179,526,74.87,True
16630,15448,526,77.41,True
16631,12535,526,66.52,True
16632,4565,526,80.2,True
16633,10372,526,80.31,True
16634,16243,526,99.18,True
16635,2697,526,85.83,True
16636,14678,526,77.14,True
16637,7718,526,82.24,True
16638,7368,526,85.34,True
16639,11876,526,63.88,True
16640,11650,526,75.02,True
16641,16648,526,81.49,True
16642,4814,526,78.25,True
16643,3130,365,80.42,True
16644,9225,365,81.75,True
16645,13631,365,54.59,False
16646,1084,365,90.42,True
16647,10226,365,79.78,True
16648,8366,365,79.8,True
16649,13017,365,65.44,True
16650,17068,365,69.37,True
16651,11227,365,77.86,True
16652,17129,365,100.0,True
16653,12859,365,92.84,True
16654,16710,365,75.47,True
16655,560,365,83.6,True
16656,4777,365,77.42,True
16657,201,365,89.23,True
16658,11922,365,70.42,True
16659,8003,365,77.45,True
16660,17458,365,85.59,True
16661,7744,365,93.92,True
16662,7630,365,81.84,True
16663,10243,365,83.79,True
16664,3303,365,64.33,True
16665,14198,750,71.29,True
16666,16116,750,87.86,True
16667,15307,750,100.0,True
16668,6437,750,74.91,True
16669,14665,750,60.51,True
16670,13897,750,90.37,True
16671,4528,750,85.75,True
16672,6606,750,86.57,True
16673,12464,750,90.75,True
16674,9058,750,74.54,True
16675,3443,750,67.84,True
16676,10864,750,76.41,True
16677,17566,750,98.56,True
16678,4906,750,76.53,True
16679,8569,750,57.22,False
16680,16992,750,79.45,True
16681,16898,750,69.11,True
16682,7300,298,83.69,True
16683,11290,298,82.36,True
16684,2612,298,68.89,True
16685,2035,298,75.74,True
16686,15862,298,73.41,True
16687,14587,298,69.83,True
16688,12449,298,69.49,True
16689,53,298,93.69,True
16690,8408,298,64.73,True
16691,10650,298,82.92,True
16692,42,298,93.51,True
16693,10661,298,78.84,True
16694,17407,298,79.69,True
16695,12225,298,88.9,True
16696,10964,298,97.92,True
16697,15444,517,72.36,True
16698,10395,517,85.79,True
16699,10371,517,71.98,True
16700,592,517,83.42,True
16701,16919,517,81.49,True
16702,9737,517,81.49,True
16703,14552,517,95.09,True
16704,10416,517,72.5,True
16705,15286,517,65.88,True
16706,7229,517,67.92,True
16707,8062,517,88.0,True
16708,11699,517,75.59,True
16709,17391,517,87.41,True
16710,7905,517,89.38,True
16711,3721,517,76.51,True
16712,2312,517,79.22,True
16713,9203,517,63.32,True
16714,12128,517,68.51,True
16715,5049,517,97.85,True
16716,9183,517,65.12,True
16717,16174,166,93.15,True
16718,7935,166,99.13,True
16719,2312,166,63.98,True
16720,13273,166,90.06,True
16721,2977,166,70.21,True
16722,7234,166,84.11,True
16723,1583,166,80.65,True
16724,4516,166,60.47,True
16725,4685,166,87.9,True
16726,11835,166,88.45,True
16727,9431,166,90.52,True
16728,1734,166,80.05,True
16729,6611,166,62.26,True
16730,1287,166,83.52,True
16731,13514,166,82.22,True
16732,1006,166,43.1,False
16733,12662,166,55.44,False
16734,11322,166,80.43,True
16735,43,166,60.46,True
16736,888,166,93.6,True
16737,2022,166,78.42,True
16738,11586,166,79.28,True
16739,7857,166,49.67,False
16740,17201,166,76.94,True
16741,8743,466,74.39,True
16742,4,466,59.19,False
16743,95,466,98.07,True
16744,15,466,100.0,True
16745,1521,466,75.33,True
16746,5295,466,97.63,True
16747,9624,466,70.79,True
16748,1410,466,70.55,True
16749,3114,466,82.56,True
16750,16671,466,88.14,True
16751,11318,466,100.0,True
16752,10763,466,98.36,True
16753,2181,466,70.6,True
16754,3190,466,73.65,True
16755,4830,466,74.58,True
16756,4022,466,59.93,False
16757,14152,466,73.75,True
16758,5688,466,79.71,True
16759,14768,466,76.86,True
16760,6947,466,54.4,False
16761,5237,466,82.73,True
16762,6812,466,61.94,True
16763,13060,466,71.26,True
16764,13860,466,79.11,True
16765,14409,439,82.97,True
16766,14868,439,72.43,True
16767,15647,439,100.0,True
16768,4625,439,77.66,True
16769,414,439,70.39,True
16770,2904,439,96.01,True
16771,2536,439,70.84,True
16772,5416,439,83.12,True
16773,5984,439,89.28,True
16774,4521,439,65.76,True
16775,10439,439,65.06,True
16776,8062,439,89.61,True
16777,15609,439,65.23,True
16778,10331,439,67.34,True
16779,17352,439,95.97,True
16780,14961,439,72.28,True
16781,7553,439,57.77,False
16782,1208,439,96.11,True
16783,915,439,82.75,True
16784,15811,683,91.51,True
16785,13305,683,83.08,True
16786,4231,683,82.26,True
16787,16607,683,96.06,True
16788,3295,683,69.67,True
16789,11297,683,84.75,True
16790,41,683,99.6,True
16791,7159,683,91.54,True
16792,7847,683,83.29,True
16793,3828,683,90.91,True
16794,15134,683,96.95,True
16795,10721,683,87.98,True
16796,4714,683,79.33,True
16797,15693,683,77.69,True
16798,13002,683,90.44,True
16799,8462,683,73.41,True
16800,11183,683,67.81,True
16801,604,683,68.59,True
16802,14872,70,82.66,True
16803,2440,70,81.03,True
16804,8540,70,82.17,True
16805,10012,70,60.51,True
16806,3606,70,79.68,True
16807,9529,70,69.33,True
16808,8044,70,72.94,True
16809,9188,70,65.08,True
16810,11445,70,85.98,True
16811,6388,70,85.08,True
16812,8456,70,80.61,True
16813,6423,70,72.15,True
16814,17220,70,85.76,True
16815,8726,70,73.32,True
16816,8667,70,87.19,True
16817,6667,70,68.49,True
16818,16696,70,59.48,False
16819,3570,70,86.49,True
16820,13165,70,77.77,True
16821,11023,70,71.17,True
16822,8866,70,78.61,True
16823,10254,370,79.6,True
16824,13087,370,71.31,True
16825,1007,370,91.23,True
16826,10421,370,72.31,True
16827,16387,370,69.55,True
16828,6472,370,89.02,True
16829,12237,370,67.55,True
16830,16749,370,87.23,True
16831,8572,370,71.5,True
16832,16721,370,80.26,True
16833,2226,370,77.5,True
16834,2605,370,100.0,True
16835,15466,370,77.46,True
16836,2989,370,93.48,True
16837,3919,370,90.01,True
16838,3909,370,78.39,True
16839,8974,370,87.74,True
16840,3895,370,60.87,True
16841,15374,370,62.55,True
16842,13305,370,61.18,True
16843,7322,370,80.79,True
16844,3349,370,85.75,True
16845,13127,370,76.37,True
16846,8161,370,82.84,True
16847,13807,448,87.36,True
16848,2591,448,83.74,True
16849,3707,448,71.15,True
16850,11229,448,84.25,True
16851,15151,448,74.67,True
16852,6626,448,95.1,True
16853,2304,448,95.17,True
16854,8353,448,90.21,True
16855,11211,448,79.05,True
16856,14313,448,65.76,True
16857,7821,448,76.43,True
16858,1008,448,96.26,True
16859,963,448,92.13,True
16860,7637,448,82.44,True
16861,8667,448,72.2,True
16862,671,448,87.57,True
16863,8174,448,81.97,True
16864,11017,657,82.2,True
16865,2635,657,98.43,True
16866,16399,657,87.05,True
16867,11188,657,89.27,True
16868,6407,657,79.09,True
16869,13982,657,71.76,True
16870,4165,657,80.18,True
16871,15120,657,79.75,True
16872,6102,657,89.68,True
16873,12919,657,90.57,True
16874,15031,657,100.0,True
16875,11252,657,68.68,True
16876,15007,657,61.94,True
16877,10432,657,88.95,True
16878,5582,657,90.14,True
16879,13551,657,62.43,True
16880,3424,657,83.28,True
16881,4451,657,81.74,True
16882,2748,657,83.39,True
16883,408,657,85.43,True
16884,2170,657,58.28,False
16885,12850,657,97.73,True
16886,1305,657,75.78,True
16887,11304,657,62.61,True
16888,1313,657,66.29,True
16889,15752,831,58.81,False
16890,10474,831,83.74,True
16891,8280,831,55.41,False
16892,7143,831,79.51,True
16893,2049,831,81.97,True
16894,251,831,65.14,True
16895,1554,831,70.57,True
16896,5882,831,75.53,True
16897,6943,831,91.88,True
16898,6762,831,79.78,True
16899,5043,831,82.89,True
16900,8366,831,48.09,False
16901,9927,831,77.36,True
16902,16174,831,87.01,True
16903,10523,831,96.88,True
16904,4572,831,85.11,True
16905,4637,831,79.4,True
16906,4127,831,83.0,True
16907,13801,831,56.91,False
16908,9970,831,71.96,True
16909,7783,831,76.54,True
16910,13264,831,73.46,True
16911,161,831,80.17,True
16912,10453,831,71.32,True
16913,7241,831,81.69,True
16914,11531,831,60.02,True
16915,16654,266,84.52,True
16916,5027,266,63.43,True
16917,14736,266,84.25,True
16918,10189,266,55.66,False
16919,16372,266,80.95,True
16920,2769,266,85.18,True
16921,1537,266,79.33,True
16922,11319,266,66.32,True
16923,1481,266,66.26,True
16924,8807,266,93.75,True
16925,3616,266,82.79,True
16926,11197,266,80.51,True
16927,16962,266,61.34,True
16928,13493,266,87.52,True
16929,10408,266,77.61,True
16930,5592,266,89.81,True
16931,8632,266,88.35,True
16932,14072,266,96.32,True
16933,120,266,69.41,True
16934,7227,266,88.23,True
16935,5266,266,77.64,True
16936,6455,266,73.65,True
16937,5883,266,62.73,True
16938,6063,266,76.02,True
16939,10074,85,63.98,True
16940,4422,85,82.77,True
16941,1844,85,68.05,True
16942,9661,85,97.4,True
16943,16823,85,93.1,True
16944,51,85,95.51,True
16945,11796,85,71.45,True
16946,12157,85,92.56,True
16947,2913,85,81.8,True
16948,3781,85,64.75,True
16949,4576,85,78.34,True
16950,10599,85,75.05,True
16951,11861,85,75.92,True
16952,9431,85,75.35,True
16953,16031,85,67.93,True
16954,9470,85,72.07,True
16955,5630,85,73.57,True
16956,10967,85,57.94,False
16957,2552,85,70.98,True
16958,284,85,63.46,True
16959,1778,341,84.26,True
16960,5921,341,75.2,True
16961,9511,341,51.04,False
16962,9123,341,72.47,True
16963,11040,341,81.78,True
16964,9113,341,95.27,True
16965,10766,341,89.43,True
16966,5977,341,82.87,True
16967,6624,341,92.87,True
16968,6344,341,83.7,True
16969,12984,341,88.19,True
16970,2094,341,87.74,True
16971,1708,341,69.13,True
16972,10360,341,58.85,False
16973,6443,341,81.49,True
16974,12898,341,99.16,True
16975,16789,341,95.34,True
16976,2819,341,71.1,True
16977,9606,341,76.75,True
16978,11950,341,81.24,True
16979,6020,341,76.43,True
16980,15610,341,64.08,True
16981,9032,341,80.58,True
16982,15513,341,74.76,True
16983,17246,341,66.06,True
16984,162,341,86.85,True
16985,10783,58,91.4,True
16986,6176,58,74.17,True
16987,16840,58,85.63,True
16988,953,58,78.87,True
16989,2037,58,74.91,True
16990,6937,58,66.29,True
16991,5209,58,80.49,True
16992,14016,58,71.77,True
16993,6097,58,78.2,True
16994,15048,58,91.67,True
16995,1913,58,71.98,True
16996,12433,58,79.99,True
16997,11118,58,71.95,True
16998,8543,58,73.16,True
16999,8690,58,64.61,True
17000,13871,58,75.63,True
17001,2886,58,71.03,True
17002,4361,58,72.13,True
17003,5792,58,92.5,True
17004,7373,58,80.76,True
17005,14962,58,64.62,True
17006,5059,58,69.69,True
17007,6607,58,88.0,True
17008,16692,58,47.43,False
17009,11563,58,57.92,False
17010,11121,58,44.37,False
17011,15823,58,82.8,True
17012,6848,386,80.25,True
17013,14409,386,74.96,True
17014,3479,386,98.35,True
17015,6037,386,95.56,True
17016,7333,386,79.14,True
17017,14899,386,61.54,True
17018,7207,386,73.03,True
17019,1204,386,66.87,True
17020,3528,386,90.39,True
17021,8873,386,85.68,True
17022,13564,386,84.44,True
17023,3419,386,71.07,True
17024,4771,386,92.61,True
17025,4835,386,88.47,True
17026,15945,386,100.0,True
17027,1153,386,55.2,False
17028,11132,386,95.39,True
17029,510,386,76.82,True
17030,12402,386,75.83,True
17031,793,386,71.3,True
17032,14906,771,70.26,True
17033,2921,771,80.89,True
17034,16607,771,92.64,True
17035,14632,771,80.3,True
17036,15281,771,64.79,True
17037,16688,771,81.44,True
17038,13673,771,60.72,True
17039,10842,771,49.06,False
17040,11503,771,61.02,True
17041,8317,771,67.06,True
17042,11547,771,89.11,True
17043,6325,771,82.43,True
17044,2507,771,89.41,True
17045,2834,771,90.62,True
17046,4460,771,94.19,True
17047,3454,771,90.79,True
17048,16856,771,85.28,True
17049,7158,771,84.97,True
17050,7263,771,61.51,True
17051,5838,771,99.07,True
17052,17203,771,57.87,False
17053,12376,206,53.65,False
17054,9193,206,85.2,True
17055,10403,206,66.06,True
17056,13372,206,67.22,True
17057,5386,206,98.11,True
17058,11328,206,75.51,True
17059,7661,206,82.06,True
17060,5730,206,89.15,True
17061,12750,206,79.63,True
17062,11080,206,63.59,True
17063,13581,206,74.3,True
17064,15357,206,88.04,True
17065,7860,206,78.26,True
17066,16190,206,63.77,True
17067,14707,206,94.38,True
17068,8818,206,77.24,True
17069,9100,206,83.6,True
17070,5736,206,74.49,True
17071,4249,206,83.88,True
17072,16891,206,65.3,True
17073,9078,206,78.56,True
17074,2511,206,69.07,True
17075,8542,206,69.93,True
17076,11401,206,90.91,True
17077,7436,206,88.8,True
17078,13975,256,92.4,True
17079,3953,256,81.09,True
17080,5302,256,62.28,True
17081,7081,256,82.81,True
17082,5564,256,76.6,True
17083,14640,256,78.97,True
17084,8087,256,85.72,True
17085,4743,256,70.75,True
17086,5530,256,98.0,True
17087,7323,256,94.57,True
17088,13923,256,78.43,True
17089,16907,256,53.51,False
17090,16643,256,83.51,True
17091,1657,256,88.47,True
17092,2288,256,72.84,True
17093,8697,256,89.61,True
17094,2520,256,63.06,True
17095,11924,256,98.17,True
17096,9644,256,94.37,True
17097,9373,256,73.99,True
17098,13536,256,66.92,True
17099,6564,256,76.05,True
17100,11091,256,81.88,True
17101,7662,256,81.31,True
17102,13049,256,55.71,False
17103,1682,256,77.15,True
17104,4230,256,72.11,True
17105,17161,256,93.23,True
17106,3232,256,100.0,True
17107,4264,256,64.66,True
17108,17052,256,72.16,True
17109,6482,256,58.66,False
17110,13478,256,63.53,True
17111,5258,734,76.54,True
17112,6080,734,80.74,True
17113,4983,734,62.08,True
17114,4234,734,83.1,True
17115,1471,734,100.0,True
17116,9500,734,82.38,True
17117,13486,734,69.01,True
17118,8460,734,94.26,True
17119,6385,734,80.83,True
17120,10979,734,76.9,True
17121,86,734,98.01,True
17122,5045,734,84.37,True
17123,15414,734,70.14,True
17124,11780,734,72.11,True
17125,7955,219,98.6,True
17126,9951,219,66.37,True
17127,8708,219,84.01,True
